source_system,source_issue_id,canonical_security_id,hk_stock_codes,security_name,valid_from,valid_to,mapping_status,mapping_evidence,mapping_row_count
webb_ccass,414,webb:issue:414,00517,COSCO SHIP INTL,2004-02-02,2016-12-22,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,415,webb:issue:415,00685,MEDIA CHINESE,2004-02-02,2008-04-28,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,424,webb:issue:424,01166;02921;02933;02940;02950;02960,SOLARTECH INT'L,2004-02-02,2024-05-22,AMBIGUOUS,webbsite_full.sqlite/shortnames,21
webb_ccass,426,webb:issue:426,00243;02946;02999,QPL INT'L,2004-02-02,2020-06-09,AMBIGUOUS,webbsite_full.sqlite/shortnames,9
webb_ccass,427,webb:issue:427,00450,HUNG HING PRINT,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,429,webb:issue:429,00273;02902;02926;02954;02971;02976;02982;02996;02997,MASON GP HOLD,2004-02-02,2023-11-14,AMBIGUOUS,webbsite_full.sqlite/shortnames,36
webb_ccass,437,webb:issue:437,00232,CON AERO TECH,2004-02-02,2021-07-16,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,438,webb:issue:438,00697;02989,SHOUCHENG,2004-02-02,2020-06-10,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,439,webb:issue:439,00730,CAPITAL IND FIN,2004-02-02,2022-04-14,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,440,webb:issue:440,00521,CWT INT'L,2004-02-02,2017-12-20,EXACT,webbsite_full.sqlite/shortnames,4
webb_ccass,441,webb:issue:441,00181;02918,FUJIAN HOLDINGS,2004-02-02,2004-06-17,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,446,webb:issue:446,00103;02963,SHOUGANG CENT,2004-02-02,2025-12-10,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,448,webb:issue:448,00372;02903;02919,PT INTL DEV,2004-02-02,2025-01-20,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,449,webb:issue:449,00498;02957,BLUE RIVER HLDG,2004-02-02,2021-05-12,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,452,webb:issue:452,00214,ASIA ORIENT,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,453,webb:issue:453,00129;02947,ASIA STANDARD,2004-02-02,2009-10-15,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,455,webb:issue:455,00639,SHOUGANG RES,2004-02-02,2011-06-03,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,456,webb:issue:456,00261;02945;02953;02965,GBA HOLDINGS,2004-02-02,2025-04-28,AMBIGUOUS,webbsite_full.sqlite/shortnames,16
webb_ccass,460,webb:issue:460,00661;02945,CDAYENONFER,2004-02-02,2009-08-21,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,462,webb:issue:462,00716,SINGAMAS CONT,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,465,webb:issue:465,00218,SWHYHK,2004-02-02,2019-03-20,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,473,webb:issue:473,00518,TUNGTEX (HOLD),2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,478,webb:issue:478,00050,HK FERRY (HOLD),2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,626,webb:issue:626,00280,KING FOOK HOLD,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,633,webb:issue:633,00201,MAGNIFICENT,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,635,webb:issue:635,00219,SHUNHO PROPERTY,2004-02-02,2016-08-03,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,647,webb:issue:647,01223;02943,SYMPHONY HOLD,2004-02-02,2011-08-30,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,687,webb:issue:687,00082,CRAZY SPORTS,2004-02-02,2021-06-17,EXACT,webbsite_full.sqlite/shortnames,4
webb_ccass,696,webb:issue:696,01003;02908;02916;02926;02949;02958;02987,HUANXI MEDIA,2004-02-02,2015-10-22,AMBIGUOUS,webbsite_full.sqlite/shortnames,28
webb_ccass,739,webb:issue:739,00979;02957;02980,GREEN ENERGY GP,2004-02-02,2006-07-19,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,795,webb:issue:795,00530;02915;02941;02953;02985,GOLDIN FIN HOLD,2004-02-02,2023-10-31,AMBIGUOUS,webbsite_full.sqlite/shortnames,16
webb_ccass,796,webb:issue:796,00040,GOLD PEAK,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,799,webb:issue:799,00035,FE CONSORT INTL,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,800,webb:issue:800,00036;02923;02959,FE HLDGS INTL,2004-02-02,2025-01-24,AMBIGUOUS,webbsite_full.sqlite/shortnames,9
webb_ccass,803,webb:issue:803,00037,FE HOTELS,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,827,webb:issue:827,00371;02930,BJ ENT WATER,2004-02-02,2008-05-08,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,829,webb:issue:829,00030,YNBY INTL,2004-02-02,2023-10-16,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,841,webb:issue:841,00315,SMARTONE TELE,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,859,webb:issue:859,00676,PEGASUS INT'L,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,862,webb:issue:862,00595,AV CONCEPT HOLD,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,863,webb:issue:863,00495,PALADIN,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,866,webb:issue:866,00835;02951,ASIA COAL,2004-02-02,2019-06-18,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,873,webb:issue:873,00603;02970,CHINA OIL & GAS,2004-02-02,2006-10-26,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,879,webb:issue:879,00128,ENM HOLDINGS,2004-02-02,2005-07-04,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,886,webb:issue:886,00093,ZERO FINTECH,2004-02-02,2024-07-19,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,895,webb:issue:895,01013;02972;02989,WAI CHUN GROUP,2004-02-02,2023-12-20,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,907,webb:issue:907,01196,REALORD GROUP,2004-02-02,2014-09-17,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,912,webb:issue:912,00760;02935;02965;02971,TALENT PPT GP,2004-02-02,2023-10-19,AMBIGUOUS,webbsite_full.sqlite/shortnames,13
webb_ccass,913,webb:issue:913,00876;02951,KAISA HEALTH,2004-02-02,2018-02-28,AMBIGUOUS,webbsite_full.sqlite/shortnames,8
webb_ccass,915,webb:issue:915,00657,G-VISION INT'L,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,916,webb:issue:916,00539;02903;02940,VICTORY CITY,2004-02-02,2022-10-31,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,918,webb:issue:918,00616;02905;02950;02951;02953;02958;02960;02961;02966;02972;02997,EMINENCE ENT,2004-02-02,2023-08-23,AMBIGUOUS,webbsite_full.sqlite/shortnames,42
webb_ccass,919,webb:issue:919,00987,CH RENEW EN INV,2004-02-02,2011-06-21,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,920,webb:issue:920,00485;02928;02947,CHINASINOSTAR,2004-02-02,2020-10-27,AMBIGUOUS,webbsite_full.sqlite/shortnames,11
webb_ccass,922,webb:issue:922,01139;02927,VICTORY GROUP,2004-02-02,2022-02-10,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,923,webb:issue:923,00148;02940,KINGBOARD HLDG,2004-02-02,2018-07-17,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,925,webb:issue:925,00229,RAYMOND IND,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,933,webb:issue:933,00632;02938;02955,CHK OIL,2004-02-02,2020-02-10,AMBIGUOUS,webbsite_full.sqlite/shortnames,11
webb_ccass,940,webb:issue:940,00328;02924;02948,ALCO HOLDINGS,2004-02-02,2025-11-06,AMBIGUOUS,webbsite_full.sqlite/shortnames,9
webb_ccass,941,webb:issue:941,00684,ALLAN INT'L,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,944,webb:issue:944,00723;02933;02967;02989,RELIANCE GLO HL,2004-02-02,2024-11-08,AMBIGUOUS,webbsite_full.sqlite/shortnames,18
webb_ccass,945,webb:issue:945,00347,ANGANG STEEL,2004-02-02,2006-11-07,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,946,webb:issue:946,00914;02915,CONCH CEMENT,2004-02-02,2017-07-14,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,947,webb:issue:947,00995,ANHUIEXPRESSWAY,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,948,webb:issue:948,01045,APT SATELLITE,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,949,webb:issue:949,00519;02986,NOVAUTEK,2004-02-02,2025-02-12,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,950,webb:issue:950,00522;02985,ASMPT,2004-02-02,2022-07-04,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,951,webb:issue:951,00104;02945;02956;02963,ASIA COMM HOLD,2004-02-02,2018-08-17,AMBIGUOUS,webbsite_full.sqlite/shortnames,13
webb_ccass,952,webb:issue:952,00271,ASIASEC PPT,2004-02-02,2017-06-22,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,953,webb:issue:953,00771,AUTOMATED SYS,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,955,webb:issue:955,00562,BALTRANS HOLD,2004-02-02,2008-04-09,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,956,webb:issue:956,00991,DATANG POWER,2004-02-02,2004-05-07,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,957,webb:issue:957,00154,BE ENVIRONMENT,2004-02-02,2016-07-28,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,958,webb:issue:958,00588,BEIJING N STAR,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,960,webb:issue:960,00187,JINGCHENG MAC,2004-02-02,2014-02-04,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,961,webb:issue:961,01130;02910;02938;02974,CHINA ENV RES,2004-02-02,2024-05-16,AMBIGUOUS,webbsite_full.sqlite/shortnames,14
webb_ccass,962,webb:issue:962,00726;02954,DIT GROUP,2004-02-02,2020-11-11,AMBIGUOUS,webbsite_full.sqlite/shortnames,8
webb_ccass,963,webb:issue:963,00288,COSWAY CORP,2004-02-02,2012-06-04,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,965,webb:issue:965,00736;02923;02937;02938;02951;02967;02975,CHINA PPT INV,2004-02-02,2020-02-14,AMBIGUOUS,webbsite_full.sqlite/shortnames,25
webb_ccass,966,webb:issue:966,00592,BOSSINI INT'L,2004-02-02,2025-03-18,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,967,webb:issue:967,00585;02902;02947;02975,IMAGI INT'L,2004-02-02,2017-04-20,AMBIGUOUS,webbsite_full.sqlite/shortnames,17
webb_ccass,968,webb:issue:968,00108,GR LIFE STYLE,2004-02-02,2023-08-08,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,969,webb:issue:969,00202;02900,EVERCHINA INT'L,2004-02-02,2014-03-26,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,970,webb:issue:970,00024,BURWILL,2004-02-02,2021-08-13,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,971,webb:issue:971,00043,C.P. POKPHAND,2004-02-02,2022-01-18,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,972,webb:issue:972,01185,CHINA ENERGINE,2004-02-02,2025-11-04,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,973,webb:issue:973,00161,AVIC IHL,2004-02-02,2020-04-17,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,974,webb:issue:974,00341,CAFE DE CORAL H,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,975,webb:issue:975,00283,GOLDIN PPT,2004-02-02,2017-08-18,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,976,webb:issue:976,00493;02931;02932,GOME RETAIL,2004-02-02,2017-08-31,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,978,webb:issue:978,00138,CCT FORTIS,2004-02-02,2013-08-23,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,979,webb:issue:979,00139;02933;02946;02985;02995,SMART FISH,2004-02-02,2025-11-03,AMBIGUOUS,webbsite_full.sqlite/shortnames,22
webb_ccass,980,webb:issue:980,00092;02900;02929,CHAMPION TECH,2004-02-02,2024-04-26,AMBIGUOUS,webbsite_full.sqlite/shortnames,9
webb_ccass,981,webb:issue:981,00057,CHEN HSONG HOLD,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,982,webb:issue:982,01202,SIWI SCI & TECH,2004-02-02,2022-08-16,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,983,webb:issue:983,00648;02906;02914,SOFTMEDX,2004-02-02,2025-11-25,AMBIGUOUS,webbsite_full.sqlite/shortnames,13
webb_ccass,984,webb:issue:984,00508;02963;02999,DINGYI GP INV,2004-02-02,2023-09-26,AMBIGUOUS,webbsite_full.sqlite/shortnames,11
webb_ccass,987,webb:issue:987,00025,CHEVALIER INT'L,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,988,webb:issue:988,00031;02911,CHINA AEROSPACE,2004-02-02,2008-03-11,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,989,webb:issue:989,00512;02909;02950;02989,GRAND PHARMA,2004-02-02,2021-11-17,AMBIGUOUS,webbsite_full.sqlite/shortnames,12
webb_ccass,991,webb:issue:991,00670,CHINA EAST AIR,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,992,webb:issue:992,00476;02908;02981;02989,EV DYNAMICS,2004-02-02,2024-12-18,AMBIGUOUS,webbsite_full.sqlite/shortnames,14
webb_ccass,993,webb:issue:993,00132,HING YIP HLDGS,2004-02-02,2024-02-09,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,994,webb:issue:994,01093,CSPC PHARMA,2004-02-02,2013-03-08,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,995,webb:issue:995,01109;02925,CHINA RES LAND,2004-02-02,2024-03-15,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,996,webb:issue:996,01055,CHINA SOUTH AIR,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,997,webb:issue:997,00326;02902;02912;02913;02926,CHINA STAR ENT,2004-02-02,2015-12-14,AMBIGUOUS,webbsite_full.sqlite/shortnames,17
webb_ccass,998,webb:issue:998,00941,CHINA MOBILE,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,999,webb:issue:999,01123,CHINA-HK PHOTO,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1000,webb:issue:1000,00115;02944;02985;02987,GRAND FIELD GP,2004-02-02,2024-06-06,AMBIGUOUS,webbsite_full.sqlite/shortnames,13
webb_ccass,1001,webb:issue:1001,01053,CHONGQING IRON,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1002,webb:issue:1002,00116;02949,CHOW SANG SANG,2004-02-02,2010-12-10,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,1003,webb:issue:1003,00560,CHU KONG SHIP,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1004,webb:issue:1004,00298,CHUANG'S CHINA,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1005,webb:issue:1005,00367,CHUANG'S INT'L,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1006,webb:issue:1006,01051;02921;02942;02944,G-RESOURCES,2004-02-02,2021-08-03,AMBIGUOUS,webbsite_full.sqlite/shortnames,15
webb_ccass,1007,webb:issue:1007,00055;02959;02977;02991,NEWAY GROUP,2004-02-02,2016-05-11,AMBIGUOUS,webbsite_full.sqlite/shortnames,14
webb_ccass,1008,webb:issue:1008,00621;02919;02956;02980,TAUNG GOLD,2004-02-02,2025-09-12,AMBIGUOUS,webbsite_full.sqlite/shortnames,14
webb_ccass,1009,webb:issue:1009,00479;02975,CIL HOLDINGS,2004-02-02,2023-07-05,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,1010,webb:issue:1010,01137;02916,HK TECH VENTURE,2004-02-02,2021-07-22,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,1012,webb:issue:1012,00989;02904;02929,CHINA CBS INTL,2004-02-02,2025-10-16,AMBIGUOUS,webbsite_full.sqlite/shortnames,13
webb_ccass,1013,webb:issue:1013,00701,CNT GROUP,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1014,webb:issue:1014,01124;02998,COASTAL GL,2004-02-02,2024-01-24,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,1015,webb:issue:1015,00432;02915;02917,PCPD,2004-02-02,2012-07-31,AMBIGUOUS,webbsite_full.sqlite/shortnames,9
webb_ccass,1016,webb:issue:1016,00577;02916;02930;02960,SOUTH SHORE HLD,2004-02-02,2023-02-09,AMBIGUOUS,webbsite_full.sqlite/shortnames,19
webb_ccass,1017,webb:issue:1017,00513;02909;02923,CONTINENTAL H,2004-02-02,2021-07-07,AMBIGUOUS,webbsite_full.sqlite/shortnames,9
webb_ccass,1018,webb:issue:1018,00119,POLY PROPERTY,2004-02-02,2012-08-20,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,1019,webb:issue:1019,00985;02901;02964;02986,CST GROUP,2004-02-02,2023-12-05,AMBIGUOUS,webbsite_full.sqlite/shortnames,18
webb_ccass,1020,webb:issue:1020,00118,COSMOS MACH,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1021,webb:issue:1021,00600;02902,CHINA INFRA INV,2004-02-02,2024-11-15,AMBIGUOUS,webbsite_full.sqlite/shortnames,8
webb_ccass,1022,webb:issue:1022,00544;02904;02922;02964,DAIDO GROUP,2004-02-02,2025-08-20,AMBIGUOUS,webbsite_full.sqlite/shortnames,13
webb_ccass,1023,webb:issue:1023,01037,MAXNERVA TECH,2004-02-02,2016-04-15,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,1024,webb:issue:1024,00198;02939;02969,SMI HOLDINGS,2004-02-02,2020-12-14,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,1026,webb:issue:1026,00203,DENWAY MOTORS,2004-02-02,2010-08-26,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1027,webb:issue:1027,00262;02903,DESON DEV INT'L,2004-02-02,2005-10-07,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,1028,webb:issue:1028,00113,DICKSON CONCEPT,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1029,webb:issue:1029,00313;02935;02968,RICHLY FIELD,2004-02-02,2025-02-26,AMBIGUOUS,webbsite_full.sqlite/shortnames,9
webb_ccass,1030,webb:issue:1030,00412;02924;02946;02947;02975;02982;02987;02997,SDHG,2004-02-02,2022-09-02,AMBIGUOUS,webbsite_full.sqlite/shortnames,37
webb_ccass,1031,webb:issue:1031,01072;02931,DONGFANG ELEC,2004-02-02,2008-06-12,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,1032,webb:issue:1032,00578;02941;02994,ROSAN RES,2004-02-02,2022-11-07,AMBIGUOUS,webbsite_full.sqlite/shortnames,12
webb_ccass,1033,webb:issue:1033,00029,DYNAMIC HOLD,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1034,webb:issue:1034,01218;02978;02990,EASYKNIT INT'L,2004-02-02,2010-03-25,AMBIGUOUS,webbsite_full.sqlite/shortnames,8
webb_ccass,1036,webb:issue:1036,00907,ELEGANCEOPTICAL,2004-02-02,2013-10-10,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,1038,webb:issue:1038,00330;02907;02919;02934,ESPRIT HOLDINGS,2004-02-02,2025-09-29,AMBIGUOUS,webbsite_full.sqlite/shortnames,11
webb_ccass,1040,webb:issue:1040,00943;02903;02916;02922;02964,ZHONGZHENG INTL,2004-02-02,2025-08-18,AMBIGUOUS,webbsite_full.sqlite/shortnames,18
webb_ccass,1041,webb:issue:1041,00052;02940,FAIRWOOD HOLD,2004-02-02,2006-04-11,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,1042,webb:issue:1042,00933;02910,BRIGHTOIL,2004-02-02,2020-10-20,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,1043,webb:issue:1043,00038,FIRST TRACTOR,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1044,webb:issue:1044,00641;02989,CHTC FONG'S INT,2004-02-02,2018-02-12,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,1045,webb:issue:1045,00079;02983,CENTURY LEGEND,2004-02-02,2006-12-15,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,1046,webb:issue:1046,00418,FOUNDER HOLD,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1047,webb:issue:1047,00374,FOUR SEAS MER,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1048,webb:issue:1048,00755;02951,DEVGREAT,2004-02-02,2025-04-16,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,1050,webb:issue:1050,00704;02965;02971,HUSCOKE HLDGS,2004-02-02,2020-12-29,AMBIGUOUS,webbsite_full.sqlite/shortnames,11
webb_ccass,1051,webb:issue:1051,00559;02953;02977;02993,DETAI NEWENERGY,2004-02-02,2024-11-22,AMBIGUOUS,webbsite_full.sqlite/shortnames,15
webb_ccass,1052,webb:issue:1052,00516,PYXIS GROUP,2004-02-02,2015-02-17,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1053,webb:issue:1053,00340;02937,TONGGUAN GOLD,2004-02-02,2018-06-11,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,1054,webb:issue:1054,00709,GIORDANO INT'L,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1055,webb:issue:1055,00970;02907,NEW SPARKLEROLL,2004-02-02,2023-02-17,AMBIGUOUS,webbsite_full.sqlite/shortnames,8
webb_ccass,1056,webb:issue:1056,00393,GLORIOUS SUN,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1058,webb:issue:1058,01132;02922;02962,ORANGE SKY G H,2004-02-02,2009-12-17,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,1059,webb:issue:1059,00677,GOLDEN RES DEV,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1060,webb:issue:1060,00533,GOLDLION HOLD,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1061,webb:issue:1061,00524;02948,GW TERROIR,2004-02-02,2023-07-18,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,1062,webb:issue:1062,01118,GOLIK HOLDINGS,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1063,webb:issue:1063,00378;02917;02983,FDG KINETIC,2004-02-02,2023-02-20,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,1064,webb:issue:1064,00106;02903,LANDSEA MGMT,2004-02-02,2022-08-15,AMBIGUOUS,webbsite_full.sqlite/shortnames,9
webb_ccass,1065,webb:issue:1065,00141,SKYCHINAFORTUNE,2004-02-02,2023-04-20,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,1066,webb:issue:1066,00689;02929;02962;02984,EPI (HOLDINGS),2004-02-02,2025-05-13,AMBIGUOUS,webbsite_full.sqlite/shortnames,14
webb_ccass,1067,webb:issue:1067,00124,GD LAND,2004-02-02,2013-10-09,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,1069,webb:issue:1069,00921,HISENSE HA,2004-02-02,2018-11-08,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,1070,webb:issue:1070,01058,NAMYUE HOLDINGS,2004-02-02,2022-08-03,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,1071,webb:issue:1071,01203;02929,GUANGNAN (HOLD),2004-02-02,2006-01-27,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,1072,webb:issue:1072,00525,GUANGSHEN RAIL,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1073,webb:issue:1073,00874,BAIYUNSHAN PH,2004-02-02,2013-08-29,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,1074,webb:issue:1074,00317,COMEC,2004-02-02,2015-06-08,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,1076,webb:issue:1076,01052,YUEXIUTRANSPORT,2004-02-02,2011-06-28,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,1077,webb:issue:1077,01063;02938;02957;02988,SUNCORP TECH,2004-02-02,2020-05-06,AMBIGUOUS,webbsite_full.sqlite/shortnames,13
webb_ccass,1078,webb:issue:1078,00455,TIANDA PHARMA,2004-02-02,2012-09-24,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,1079,webb:issue:1079,01133,HARBIN ELECTRIC,2004-02-02,2011-08-12,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,1081,webb:issue:1081,00185;02958,ZENSUN ENT,2004-02-02,2021-09-13,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,1082,webb:issue:1082,00114,HERALD HOLD,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1083,webb:issue:1083,00608,HIGH FASHION,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1084,webb:issue:1084,00149;02927;02943;02944;02963;02977,CH AGRI-PROD EX,2004-02-02,2016-01-28,AMBIGUOUS,webbsite_full.sqlite/shortnames,23
webb_ccass,1085,webb:issue:1085,00673;02948,CHINA HEALTH,2004-02-02,2022-09-13,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,1086,webb:issue:1086,00047,HOP HING GROUP,2004-02-02,2022-01-27,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,1088,webb:issue:1088,00005,HSBC HOLDINGS,2004-02-02,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,1090,webb:issue:1090,00404,HSIN CHONG GP,2004-02-02,2019-12-31,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,1091,webb:issue:1091,00382;02918,WELLING HOLDING,2004-02-02,2018-02-20,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
