source_system,source_participant_id,source_ccass_id,canonical_participant_id,participant_name,valid_from,valid_to,identity_status,mapping_evidence
webb_ccass,517,,webb:part:517,WONG CHI LIN IVY,2008-05-07,2008-05-07,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,518,,webb:part:518,MAK KWOK BUN DELIA,2008-05-07,2008-05-07,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,519,,webb:part:519,LEE YUEN YIN ROSA,2008-05-08,2008-05-08,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,520,,webb:part:520,KONG TAK LUNG,2008-05-09,2008-05-09,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,521,,webb:part:521,SO KWAI YING,2008-05-13,2008-05-13,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,522,,webb:part:522,HUANG MIN CHIOU,2008-05-13,2008-05-13,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,523,,webb:part:523,SIN OI FUNG,2008-05-13,2008-05-13,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,524,,webb:part:524,SO KAI YUEN,2008-05-14,2008-05-14,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,525,,webb:part:525,IP LAI HIN,2008-05-14,2008-05-14,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,526,,webb:part:526,LAU KAM CHEUK,2008-05-15,2008-05-15,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,527,,webb:part:527,HUNG CONSTANTINE,2008-05-15,2008-05-15,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,528,,webb:part:528,CHEUNG HON KWONG RANJO,2008-05-19,2008-05-19,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,529,,webb:part:529,CHAN SAU KING,2008-06-25,2008-06-25,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,530,B01857,ccass:B01857,KAISA FINANCIAL GROUP CO LTD,2019-08-23,2008-07-30,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,531,B01859,ccass:B01859,CLC SECURITIES LTD,2013-04-30,2008-07-31,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,532,,webb:part:532,"CHAN LIM CHEE, LAU MEI YI",2008-09-02,2008-09-02,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,533,,webb:part:533,LAM YIU KEUNG,2008-09-02,2008-09-02,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,534,,webb:part:534,SHUM WAI NAP,2008-09-09,2008-09-09,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,535,B01860,ccass:B01860,KVB KUNLUN SECURITIES (HK) LTD,2009-04-20,,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,536,,webb:part:536,WONG KWOK LEUNG WESLEY,2008-09-18,2008-09-18,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,537,,webb:part:537,LEE HON KIN TONY,2008-09-25,2008-09-25,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,538,,webb:part:538,LEE CHI KWONG STEVE,2008-09-29,2008-09-29,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,539,,webb:part:539,CHEUNG CHEUNG MING ANTHONY,2008-10-03,2008-10-03,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,540,,webb:part:540,MAK KIN LUNG,2008-10-03,2008-10-03,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,541,B01858,ccass:B01858,YUANTA SECURITIES (HONG KONG) CO LTD,2009-04-20,2008-10-08,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,542,B01862,ccass:B01862,ORIENTAL WEALTH SECURITIES LTD,2009-04-20,2008-10-15,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,543,B01863,ccass:B01863,WESTOCK SECURITIES INTERNATIONAL (HK),2022-11-29,2008-10-17,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,544,,webb:part:544,CHAN LAI KA,2008-10-24,2008-10-24,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,552,B00045,ccass:B00045,HUNG CHEONG SECURITIES CO,2009-04-20,2008-10-27,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,574,B00129,ccass:B00129,ZIAR & CO,2009-04-20,2008-10-27,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,679,B00610,ccass:B00610,WANG LEE CO (ADMINISTRATOR APPOINTED),2009-04-20,2008-10-27,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,696,B00695,ccass:B00695,ALPHA SECURITIES CO,2009-04-20,2008-10-27,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,741,B00988,ccass:B00988,LAWSONS SECURITIES CO,2009-04-20,2008-10-27,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,796,B01200,ccass:B01200,GREAT HONEST INVESTMENT CO LTD,2009-04-20,2008-10-27,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,798,B01204,ccass:B01204,TISCO SECURITIES HONG KONG LTD,2009-04-20,2008-10-27,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,809,B01243,ccass:B01243,TEN & TEN SECURITIES CO,2009-04-20,2008-10-27,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,816,B01270,ccass:B01270,LEE TAT & CO,2009-04-20,2008-10-27,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,887,B01471,ccass:B01471,GREAT BAY SECURITIES LTD,2021-01-06,2008-10-27,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,888,B01474,ccass:B01474,VICTORFIELD SECURITIES LTD,2009-04-20,2008-10-27,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,891,B01479,ccass:B01479,SEG INTERNATIONAL SECURITIES (H.K.) LTD,2009-04-20,2008-10-27,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,895,B01485,ccass:B01485,WING YIP CO LTD (IN LIQUIDATION),2009-06-26,2008-10-27,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,914,B01532,ccass:B01532,MAN LUNG HONG SECURITIES LTD,2009-04-20,2008-10-27,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,949,B01635,ccass:B01635,TAI WAH SECURITIES LTD,2009-04-20,2008-10-27,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,965,B01697,ccass:B01697,JS SECURITIES LTD,2021-09-23,2008-10-27,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,974,B01736,ccass:B01736,TIFFIT SECURITIES (HONG KONG) LTD,2009-04-20,2008-10-27,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,980,B01810,ccass:B01810,ASTRUM CAPITAL MANAGEMENT LTD,2009-04-20,2008-10-27,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1049,,webb:part:1049,YEUNG SAU FAN CHERRY,2008-10-30,2008-10-30,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1050,,webb:part:1050,LI SIU FONG,2008-11-03,2008-11-03,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1051,,webb:part:1051,MUI FAT SHING,2008-11-19,2008-11-19,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1052,,webb:part:1052,LEE MAN BAN,2009-01-08,2009-01-08,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1053,,webb:part:1053,CHAN KING LEUNG,2009-01-09,2009-01-09,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1054,,webb:part:1054,CHAN SIU LAN STELLA,2009-01-13,2009-01-13,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1055,B01868,ccass:B01868,JIMEI SECURITIES LTD,2009-04-20,2009-01-15,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1056,B01867,ccass:B01867,STARLING GROUP SECURITIES LTD,2009-04-20,2009-01-29,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1057,C00091,ccass:C00091,BANK OF SINGAPORE LTD,2010-03-09,2009-02-09,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1058,B01861,ccass:B01861,CHI CAPITAL SECURITIES LTD,2009-04-20,2009-02-16,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1059,,webb:part:1059,CHEUNG KWAN HO,2009-02-17,2009-02-17,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1060,,webb:part:1060,CHAN YICK LUN,2009-03-02,2009-03-02,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1061,B01869,ccass:B01869,SYNERWEALTH FINANCIAL LTD,2009-04-20,2009-03-04,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1062,,webb:part:1062,YIP PATRICK PAK-CHUEN,2009-03-05,2009-03-05,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1063,B01871,ccass:B01871,NEWEDGE FINANCIAL HONG KONG LTD,2009-04-20,2009-04-01,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1064,B01866,ccass:B01866,ICBC INTERNATIONAL SECURITIES LTD,2009-04-20,2009-04-16,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1065,B01870,ccass:B01870,TOTAL SECURITIES (HK) LTD,2009-04-24,2009-04-24,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1066,,webb:part:1066,WANG ZHENHUI,2009-05-06,2009-05-06,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1067,,webb:part:1067,WONG KUK BUI,2009-05-08,2009-05-08,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1068,B01875,ccass:B01875,GUODU SECURITIES (HONG KONG) LTD,2009-05-20,2009-05-20,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1069,B01876,ccass:B01876,WATERLAND SECURITIES (HK) CO LTD,2009-06-01,2009-06-01,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1070,,webb:part:1070,CHONG NGA LAI,2009-07-03,2009-07-03,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1071,C00092,ccass:C00092,CTBC BANK CO LTD,2013-09-05,2009-07-08,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1072,B01880,ccass:B01880,NORTH BETA INTERNATIONAL SECURITIES LTD,2019-05-17,2009-07-28,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1073,,webb:part:1073,KWOK SHUN TIM,2009-07-29,2009-07-29,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1074,,webb:part:1074,WONG KIN MING,2009-08-17,2009-08-17,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1075,B01882,ccass:B01882,PING AN OF CHINA SECURITIES (HONG KONG),2009-09-01,2009-09-01,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1076,B01883,ccass:B01883,CHINA RISE SECURITIES ASSET MANAGEMENT,2014-07-16,2009-09-07,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1077,C00093,ccass:C00093,BNP PARIBAS,2022-10-31,2009-09-07,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1078,,webb:part:1078,LAM SZE MAN ADA,2009-09-29,2009-09-29,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1079,,webb:part:1079,TONG WUN LING,2009-10-08,2009-10-08,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1080,B01884,ccass:B01884,HONG KONG SECURITIES (INTERNATIONAL),2011-10-24,2009-10-12,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1081,,webb:part:1081,CHOW KA LAI,2009-10-21,2009-10-21,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1082,,webb:part:1082,"CHOI HING SING, CHOY FUNG YIN PUFFY",2009-10-23,2009-10-23,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1083,,webb:part:1083,BUSINESS NOMINEES LIMITED,2009-11-24,2009-11-24,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1084,,webb:part:1084,LAU YUK CHUN MARGARET,2009-11-30,2009-11-30,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1085,B01885,ccass:B01885,HAFOO SECURITIES LTD,2021-06-29,2009-12-18,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1086,B01886,ccass:B01886,CNI SECURITIES GROUP LTD,2010-12-08,2010-01-04,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1087,,webb:part:1087,LEE YAT SHING,2010-01-04,2010-01-04,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1088,B01887,ccass:B01887,CHINA JIANXIN FINANCIAL SERVICES LTD,2017-01-06,2010-01-08,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1089,,webb:part:1089,HO PAK SHING,2010-01-28,2010-01-28,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1090,,webb:part:1090,NG HAU NGAI,2010-01-29,2010-01-29,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1091,B01890,ccass:B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,2010-03-22,2010-03-22,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1092,,webb:part:1092,LAM KWOK WAH ERIC,2010-03-23,2010-03-23,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1093,,webb:part:1093,WANDLE INVESTMENTS LIMITED,2010-04-07,2010-04-07,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1094,,webb:part:1094,SCOUT ASSOCIATION OF HONG KONG,2010-04-09,2010-04-09,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1095,,webb:part:1095,LEE KIT YUEN,2010-04-09,2010-04-09,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1096,,webb:part:1096,LAI CHIU WING,2010-05-12,2010-05-12,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1097,,webb:part:1097,CP INVESTMENT ASSETS LIMITED,2010-05-17,2010-05-17,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1098,B01891,ccass:B01891,FUTURE GROWTH FINANCIAL SERVICES LTD,2021-02-03,2010-05-20,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1099,,webb:part:1099,WONG CHI HO SANDRA,2010-06-04,2010-06-04,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1100,,webb:part:1100,CHUNG YUK SHING,2010-06-23,2010-06-23,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1101,B01894,ccass:B01894,MFG LIMITED,2024-01-19,2010-07-05,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1102,,webb:part:1102,CHEUNG WAI MAN,2010-07-06,2010-07-06,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1103,B01893,ccass:B01893,WINCO SECURITIES CO LTD,2010-07-19,2010-07-19,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1104,B01895,ccass:B01895,MARIGOLD INTERNATIONAL SECURITIES LTD,2010-07-21,2010-07-21,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1105,B01897,ccass:B01897,CENTRAL WEALTH SECURITIES INVESTMENT LTD,2010-08-10,2010-08-10,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1106,B01899,ccass:B01899,SFGHK LTD,2025-04-24,2010-08-18,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1107,,webb:part:1107,"HO MING HANG, WONG YU PING",2010-08-31,2010-08-31,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1108,B01900,ccass:B01900,ORIENT SECURITIES (HONG KONG) LTD,2010-09-01,2010-09-01,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1109,,webb:part:1109,ASIALINK UNIVERSAL LIMITED,2010-09-07,2010-09-07,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1110,,webb:part:1110,YUEN WAI SHAN VALANCIA,2010-09-09,2010-09-09,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1111,,webb:part:1111,FUNG KING HIM,2010-09-28,2010-09-28,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1112,B01901,ccass:B01901,CMB INTERNATIONAL SECURITIES LTD,2010-10-04,2010-10-04,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1113,B01903,ccass:B01903,PICO ZEMAN SECURITIES (HK) LTD,2010-10-06,2010-10-06,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1114,B01904,ccass:B01904,VALUABLE CAPITAL LTD,2010-10-08,2010-10-08,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1115,,webb:part:1115,WONG TAK WO,2010-10-08,2010-10-08,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1116,,webb:part:1116,TSOI CHI NA FANDY,2010-10-11,2010-10-11,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1117,,webb:part:1117,CHAN SIN AH,2010-10-11,2010-10-11,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1118,,webb:part:1118,TSE HING LIANG,2010-10-11,2010-10-11,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1119,B01905,ccass:B01905,SDICS INTERNATIONAL SECURITIES (HONG,2024-10-28,2010-11-01,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1120,B01906,ccass:B01906,IMPERIUM INTERNATIONAL SECURITIES LTD,2022-01-18,2010-11-04,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1121,B01907,ccass:B01907,CHINA DEMETER SECURITIES LTD,2016-04-07,2010-11-05,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1122,B01908,ccass:B01908,ASA SECURITIES LTD,2010-11-08,2010-11-08,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1124,,webb:part:1124,CHAN YIM TAO MARGARET,2010-11-19,2010-11-19,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1125,C00095,ccass:C00095,EFG BANK AG,2010-11-22,2010-11-22,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1127,B01909,ccass:B01909,SHENG YUAN SECURITIES LTD,2011-05-04,2010-11-29,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1128,,webb:part:1128,CREATIVE CHINA LIMITED,2010-11-30,2010-11-30,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1129,,webb:part:1129,KO WAI SAN,2010-12-02,2010-12-02,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1130,,webb:part:1130,"SUN SHENG YUN, CHUI LOK KIN BRIAN",2010-12-03,2010-12-03,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1131,,webb:part:1131,KWOK TAK YING ADA,2010-12-08,2010-12-08,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1132,,webb:part:1132,WUN CHUNG YUNG CHRISTINE,2010-12-13,2010-12-13,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1133,,webb:part:1133,CHAN KU KIN,2010-12-14,2010-12-14,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1134,,webb:part:1134,LO MAN FAI,2010-12-20,2010-12-20,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1135,,webb:part:1135,YUNG JEFFREY YAN-LEUN,2010-12-21,2010-12-21,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1136,B01910,ccass:B01910,FTFT INTERNATIONAL SECURITIES AND,2024-02-27,2010-12-28,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1137,B01911,ccass:B01911,MUFG SECURITIES ASIA LTD,2016-07-27,2010-12-31,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1138,B01912,ccass:B01912,THE CORE SECURITIES COMPANY LTD,2016-12-02,2011-01-04,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1139,,webb:part:1139,LI KWOK KIT,2011-01-06,2011-01-06,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1140,,webb:part:1140,CHAN VAI HA,2011-01-20,2011-01-20,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1141,B01913,ccass:B01913,CHINAWIDE SECURITIES LTD,2011-01-25,2011-01-25,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1142,C00097,ccass:C00097,ABN AMRO BANK N.V.,2011-01-26,2011-01-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1143,B01914,ccass:B01914,JEFFERIES HONG KONG LTD,2011-01-31,2011-01-31,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1144,,webb:part:1144,KAM MUNG LAI,2011-02-01,2011-02-01,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1145,,webb:part:1145,LEE NGA TING,2011-02-09,2011-02-09,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1146,,webb:part:1146,MOK MEI HA MIMI,2011-02-09,2011-02-09,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1147,C00098,ccass:C00098,BARCLAYS BANK PLC,2011-03-01,2011-03-01,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1148,B01916,ccass:B01916,AMBITION SECURITIES CO. LTD,2011-03-08,2011-03-08,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1149,B01918,ccass:B01918,REALORD ASIA PACIFIC SECURITIES LTD,2019-12-13,2011-03-17,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1150,C00099,ccass:C00099,"TAISHIN INTERNATIONAL BANK CO., LTD",2011-03-21,2011-03-21,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1151,B01915,ccass:B01915,METAVERSE SECURITIES LTD,2022-02-17,2011-03-23,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1152,,webb:part:1152,KO KA WO,2011-03-25,2011-03-25,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1153,B01919,ccass:B01919,TIGER SECURITIES ASSET MANAGEMENT CO LTD,2014-05-14,2011-03-28,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1154,,webb:part:1154,LAW KAR CHUNG EDDIE,2011-03-29,2011-03-29,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1155,,webb:part:1155,HUNG WAI FONG,2011-03-30,2011-03-30,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1156,B01917,ccass:B01917,CHINA TIMES SECURITIES LTD,2013-06-19,2011-04-01,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1157,B01920,ccass:B01920,TIANDA SECURITIES LTD,2011-04-01,2011-04-01,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1158,,webb:part:1158,"FUNG YU CHEONG, LAW YUET CHUN",2011-04-07,2011-04-07,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1159,B01921,ccass:B01921,GONG PING SECURITIES LTD,2016-07-08,2011-04-11,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1160,B01922,ccass:B01922,SUN SECURITIES LTD,2011-04-27,2011-04-27,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1161,B01923,ccass:B01923,RUISEN PORT SECURITIES LTD,2023-10-16,2011-05-04,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1162,,webb:part:1162,FOK GRACE WAN MING,2011-05-06,2011-05-06,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1163,,webb:part:1163,YEUNG MIU YING,2011-05-19,2011-05-19,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1164,,webb:part:1164,KO CHUI KING CORNELIA,2011-05-20,2011-05-20,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1165,B01924,ccass:B01924,LT SECURITIES LTD,2011-05-31,2011-05-31,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1166,,webb:part:1166,TREASURE GATE HOLDINGS LIMITED,2011-06-01,2011-06-01,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1167,,webb:part:1167,"LEUNG CHING FAR, CHAN TING SING",2011-06-14,2011-06-14,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1168,B01925,ccass:B01925,BMI SECURITIES LTD,2011-06-15,2011-06-15,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1169,,webb:part:1169,WONG WING KWAN,2011-06-16,2011-06-16,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1170,,webb:part:1170,CHAN WING TONG,2011-06-22,2011-06-22,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1171,,webb:part:1171,WONG WAI MING,2011-07-05,2011-07-05,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1172,,webb:part:1172,TSE YUK YING,2011-07-08,2011-07-08,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1173,,webb:part:1173,KWOK LAI FONG,2011-07-14,2011-07-14,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1174,B01926,ccass:B01926,BIG BAY SECURITIES (HK) LTD,2018-03-07,2011-07-28,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1175,,webb:part:1175,PAU LAN YING,2011-08-01,2011-08-01,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1176,,webb:part:1176,YIP SHU LAM CHARITABLE FOUNDATION LTD,2011-08-04,2011-08-04,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1177,,webb:part:1177,KWOK WAI MING,2011-08-10,2011-08-10,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1178,B01927,ccass:B01927,KINGKEY SECURITIES GROUP LTD,2020-03-16,2011-08-11,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1179,B01928,ccass:B01928,ENHANCED SECURITIES LTD,2011-08-12,2011-08-12,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,1180,,webb:part:1180,CURICAO COMPANY LIMITED,2011-08-18,2011-08-18,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,1181,,webb:part:1181,SHE HOI YING,2011-08-19,2011-08-19,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
